key,image,label,sentence
1_6426,1_6426_u,1.0,"  No, that was a different, different guy. Was he the one who used your head to open a nut? Oh, oh, oh. Was he the one who made you eat your arm hair? No, but, actually, that was this guy's sister. All right, well, what do you think he wants? I don't know. You know, the holidays are just around the corner. Maybe he wants to see if he can lodge the other testicle up there."
1_S12E03_174,1_S12E03_174_u,0.0,"  Hey, want to get lunch? I can'’t. Halley and Michael were up all night, and I'’m way behind here. Oh, no, are they sick?No. They were just laughing and playing like a couple of jerks. Boy, they'’re cute, but they ruin everything. I get that."
3_S02E03_370,3_S02E03_370_u,0.0,"  We can only afford to hire three people for each of you. I'm sorry, but that's it. Okay, that's fine. It works for me. What? If you could do it with three people, why didn't you just say so? Because we're negotiating against each other."
1_S12E15_013,1_S12E15_013_u,1.0,"  Thank you, guys, again for agreeing to do this. Yeah, it means so much to us. Ah, we're happy we can help. Yeah, and we don't find it weird at all."
2_152,2_152_u,1.0,"  Are you referring to my man's bag? At first it I thought it just look good. But its practical too, check it out! Its got compartments for all your stuff. Your wallet, your key, your addressbook. Your makeup?"
2_149,2_149_u,0.0,"  Yeah??? Oh... Okay, yes, we'll be right, we'll be right down. Thank you."
2_579,2_579_u,0.0,"  One, two, three, four! You know the song! Sing along! So? No!"
2_499,2_499_u,0.0,"  Oh, but he was my pig man...how did I not see this? Oh! I know! It's because... he's gorgeous, and he's charming, and when he looks at you... Ok, Ok, Pheebs... The end."
1_S11E03_169,1_S11E03_169_u,0.0,"  Oh, you were born in Trivandrum. Have you ever been to the Kuthira Malika Palace? No, I haven't. Me, either. What a small world."
1_4760,1_4760_u,1.0,"  Wow, this place is awesome. Where do they keep the Archies? In the bedrooms of ten-year- old girls, where they belong."
1_S12E06_027,1_S12E06_027_u,0.0,"  Oh, that would be fun. You know, I used to throw Halloween parties all the time when I moved into the building. All the time? I only remember being invited to one."
2_564,2_564_u,0.0,"  Yes. Yes, thanks for letting me use your phone... and for saving my life. Well, goodbye Chandler. I had a great blackout.  See ya. Hi, um, I'm account number 7143457. And, uh, I don't know if you got any of that, but I would really like a copy of the tape."
2_622,2_622_u,1.0,"  Maybe I should get another pair. Oh, you know they had some with uh, with  fringe all down the sides. Pheebs, you may know this, you know strange things. What is the boiling point of brain?"
1_6860,1_6860_u,0.0,"  You know, Sheldon, I used to cut my brother's hair. 
I could do it for you. Penny, I know you mean well, offering the skills of the hill folk, but, um, here in town, we don't churn our own butter, we don't make dresses out of gunny sacks, and, uh, we sure as shootin' don't get our hair cut by bottle-blonde... Sheldon, be nice. I'm sorry, it's the bad boy attitude that comes with this hair."
1_S09E04_288,1_S09E04_288_u,1.0,"  Hey, if you're open to living with someone great, I'll give you $1,000 to take Stuart. You really should've gone on the Internet and checked how long that kind of thing lives"
2_171,2_171_u,0.0,"  Let's try a look .. of far off .. wonderment. Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come. Chandler! What is the matter with your face?!"
1_2464,1_2464_u,1.0,"  Come on. I think it's nice that Captain Sweatpants showed up to your art opening. Yeah, it would have been nicer if he hadn't touched all the cheese. You know, it's kind of early.
Do you want to maybe come in for some coffee? Gee, it's a little late for coffee, isn't it? You think ""coffee,"" means coffee. That is so sweet."
1_S09E23_270,1_S09E23_270_u,1.0,"  You look like you come with a kickstand. You can't make me feel bad. Hmm, maybe not. Leonard? So, when the aliens brought you back, they just left the probe in?"
1_S12E06_010,1_S12E06_010_u,0.0,"  Hey, did you guys know this year's the 40th anniversary of Halloween? - Oh, nonsense. Halloween traditions of date back to the Celtic festival of Samhain. Although our current Halloween customs come from the evening before All Hallows' Day-- All Hallows' Eve-- thus, Halloween. I meant the movie Halloween. Oh. Well, that's not interesting at all. Did you know the Michael Myers mask from the film was actually a Captain Kirk mask turned inside out?"
2_504,2_504_u,1.0,"  So you like the drums! That's, that's great! Y'know, I was worried, that, you know, they would maybe an unbearable living situation. All right, okay, well, apparently not!"
1_10009,1_10009_u,0.0,"  FYI, we plan on selling out the human race hard. In 20 years, who knows what'll happen with any of us? I think you and Leonard will be together. You do? Yeah.
I think you're the best couple I know. That's so sweet. What the hell?! Excuse me? Ah-da-da-da-da! Let the dead man talk. So, why do you think that?"
2_541,2_541_u,1.0,  Go over to her. She's not with anyone. Oh yeah right. And what would my opening line be? Excuse me
2_281,2_281_u,1.0,"  Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old. Are you referring to me? Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet."
1_S10E18_164,1_S10E18_164_u,1.0,"  Hey, look at that. You've got a Raj, we've got a Stuart. Maybe we should take them both to the park and let them run around together."
1_12202,1_12202_u,1.0,"  Leonard, what time does your mom's plane get in? I don't know-- some time tomorrow morning. Don't you want to know for sure? No need to. As soon as she flies into California airspace, I'll feel a disturbance in the Force."
1_6065,1_6065_u,1.0,"  All-you-can-eat Last Supper Buffet. 
And my personal favorite, Gunning with God. What's Gunning with God? I'm afraid to ask. Oh, it is a hoot and a half. You write your sins on a clay pigeon, they fire 'em up in the air, and you pulverize them with a 12-gauge shotgun full of our Lord's forgiveness. Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge."
2_69,2_69_u,0.0,"  You said, you wanna come in for some lemonade? So?! Whoa, ah!! We're you just gonna give me some lemonade? Yeah huh!! Cover yourself up!"
1_S12E04_242,1_S12E04_242_u,1.0,"  So, he was your best friend growing up? Yes. Were there no other kids in Texas?"
1_S12E19_354,1_S12E19_354_u,1.0,"  I tried to console her, but nothing seemed to work. Okay, when you say you consoled her, what exactly does that mean? (sighs) I took a walk, I came back, she was still upset, so I came here. Well, I don't see what else you could've done."
2_312,2_312_u,1.0,  Alright! Definitely! Sarcasm? At a sarcasmoholics meeting?
1_11439,1_11439_u,1.0,"  This isn't so bad. That's easy for you to say. 
Your chair's not facing the lingerie section. Boy, that's a lot of panties. You guys comfy? This might take a while. You know, I don't understand why women insist on making a big production out of buying clothes. No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston."
2_272,2_272_u,0.0,  Come on! Weā€™re not peeking?
2_97,2_97_u,1.0,"  Definitely! Yeah, I'm pretty confident about that. That's what makes it so easy for me to be 80% happy for Monica and Chandler! It would be nice to have a little guarantee though."
2_231,2_231_u,0.0,"  Aren't you with that girl over there? Well, yeah, kinda. Um, but that's okay, see we have an understanding, um, see we each have this list of five famous people, so I'm allowed to sleep with you. No, no, no, it's flattery."
1_2614,1_2614_u,1.0,"  You went to President Seibert's house in the middle of the night? He didn't respond to my e-mail, his phone number is unlisted. Tell me what my other option was. You could have waited until morning. I know, look who I'm talking to. Do you remember the grant proposal I submitted to the National Science Foundation to detect slow-moving monopoles at the magnetic North Pole? Hardly a day goes by when I don't think about it."
2_359,2_359_u,1.0,"  Hey Hey You know once you are inside, you don't have to knock anymore."
2_567,2_567_u,1.0,"  So uh, does it do anything uh special? Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia."
1_S12E01_111,1_S12E01_111_u,0.0,"  Uh, hurry. Raj is on next. All right. I can't believe they canceled Vampire Diaries but they'll show this. This is the news. And that was a woman torn between two hunky vampires."
2_413,2_413_u,0.0,"  Oh, that's uh, that's pretty nice but I'm gonna go with the one I picked first. Oh my God Chandler, the one you picked is gone. It's over! What? Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!"
1_5880,1_5880_u,1.0,"  Oh, sweetie, guests don't normally wear corsages to a wedding. 
That's more of a prom thing. I never went to my prom. 
My mom paid my cousin to take me, but he just used the money to buy drugs. Put the corsage on her. Amy this is for you. When you're done copping a feel, that goes on my wrist."
1_90,1_90_u,0.0,"  A marathon? How many Superman movies are there? You're kidding, right? I do like the one where Lois Lane falls from the helicopter and Superman swooshes down and catches her. Which one was that? One. You realize that scene was rife with scientific inaccuracy. Yes, I know, men can't fly. Let's assume that they can. Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces."
1_S11E11_127,1_S11E11_127_u,0.0,"  Hey, Stuart, you're coming to Halley's party, right? You bet. Plus, I live there and I was invited, so it's already better than my tenth birthday party. Great. Can you bring a few things?"
1_S10E21_200,1_S10E21_200_u,1.0,"  I haven't had much success meeting people online. I didn't either, until i revamped my profile. What'd you do, delete your photo?"
1_6211,1_6211_u,0.0,"  Oh, no! I can't! Hurry! 
We're running out of time! - Okay. Just do it! Oh, God!
One... two...
three! Trick or treat, bubbeleh. What?
(laughing) No. You mean this was all a ruse? Oh, how could I be so stu..."
1_3840,1_3840_u,0.0,"  Ah…I do so love beverages. Now I think I'll take my after-dinner walk. Since when do you take after-dinner walks? Yeah, since when do you take walks? I read a study online that walking after a meal not only aids in digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing beverage, it's serotonin. Bye-bye."
2_202,2_202_u,0.0,"  Uh, okay, Pheebs? Yeah? Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out? Yeah?"
